id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,region,neighborhood_real
294888511,rent,spatiu comercial,100,Bucuresti,Sectorul 2,44.45961,26.14911,140.0,,,,,unknown,unknown,,,"Se închiriază în intervale orare studio de dans ce poate fi folosit pentru diverse activități de grup: dans, canto, actorie, etc. Prețul este de 100 lei/ora - sala mică și 150 lei/ora - sala mare. Prețul este negociabil în funcție de numărul de ore închiriate/luna. Studio-ul dispune de recepție, aere condiționate în fiecare spațiu, încălzire prin centrală termică, oglinzi în ambele săli, sisteme de sonorizare, 2 grupuri sanitare, 2 vestiare. Pentru disponibilitate sau alte detalii legate de spațiu, vă rog să veniți cu un mesaj pe whatsapp.",https://www.olx.ro/d/oferta/studio-de-dans-de-inchiriat-IDjXjYj.html,,
294591175,sale,land,18,Bucuresti,Sectorul 3,44.41817,26.1606,1.0,,,,,unknown,unknown,,,Teren de vânzare Cățelu 7.5 deschidere 1000mp,https://www.olx.ro/d/oferta/teren-de-vanzare-catelu-IDjV4Cz.html,,
257138944,sale,land,385000,Bucuresti,Sectorul 4,44.39319,26.1163,2.0,,,,,unknown,unknown,,,"-Teren cu autorizatie Ansamblu Residential -Doua imobile P+5 -Zona Sud Est Giurgului Strada Tiparnitei -2444 mp -Autorizatie Construire -42 Gasoniere /apartamente et. 1-5 -Parter 42 parcari Autorizație de construcție Construire două clădiri colective cu regim de înălțime P+2E+3Er+4Er+5Er+corp administrativ Parter (Tronson 1 + Tronson 2 + corp admin.): Total S (etaje) = 4080,52 mp Total S utilă = 3.811,60 mp Total clădiri = 3 (2 locuințe+1 corp administrativ) P.O.T. calcul (S total proiecție) = 594,40 mp P.O.T. propus (calculat la proiecția etajelor) = 594,40 mp = 26,19 % C.U.T. propus = 1,38",https://www.olx.ro/d/oferta/teren-de-vanzare-do-IDhoWAk.html,,
295224663,sale,land,75,Bucuresti,Sectorul 4,44.39319,26.1163,4.0,,,,,unknown,unknown,,,"Vand teren 4800 mp Domnesti ,str Curtea Domneasca colt cu intrarea Calipso.Deschidere 20 ml. Pret 75 Euro/mp",https://www.olx.ro/d/oferta/teren-domnesti-str-curtea-domneasca-IDjYJq7.html,,
291874585,sale,apartment,82500,Bucuresti,Sectorul 5,44.41859,26.040586,50.0,2.0,,7.0,,unknown,unknown,3.0,,"Direct proprietar Apartament de vanzare, 2 camere, situat la etajul 7/9, pe bld. 1 Mai (in Drumul Taberei) compus din: dormitor, sufragerie, bucatarie, baie, dependinta, balcon inchis. Suprafata apartament 50.14 mp. Parchet din lemn în dormitor si sufragerie Se vinde mobilat si utilat. Proprietatea este ideală pentru locuit ori investiție. Incalzirea este prin reteaua de termoficare. In apropiere: Parcul Moghioros, Kaufland, Auchan, scoala gimnaziala Adrian Paunescu, cresa Pinocchio Apartamentul este intr-o zona cu acces facil: - tramvai 41 - 2-3 minute; - metrou - 7-8 minute; - autobuz - 368, 138, 221, 232, 322, 485 - troleibuze - 69, 93 Pretul este in euro, iar plata la vanzare se va face tot in euro. Moneda nu este negociabila.",https://www.olx.ro/d/oferta/apartament-de-vanzare-2-camere-bld-1-mai-dr-taberei-IDjKFUB.html,,
294168662,unknown,apartment,770,Bucuresti,Sectorul 5,44.424725,26.07721,56.0,2.0,1977.0,6.0,,unknown,unknown,,,"Apartament 2 camere – central, modern și primitor Dacă îți dorești un apartament luminos, curat și eficient, aflat într-o zonă centrală cu acces rapid la tot ce ai nevoie, acesta este locul perfect pentru tine. Apartamentul are 2 camere luminoase, bucătărie spațioasa, baie cu dus, balcon; este recent renovat și dotat cu aer condiționat și centrală termică proprie, oferind confort și independență în orice anotimp. Dispune de mobilier modern și funcțional, iar bucătăria este complet nouă, echipată cu electrocasnice de calitate (aragaz, cuptor, frigider, mașină de spălat vase, mașină de spălat rufe, hotă). Blocul este curat, liniștit și bine întreținut, cu o scară îngrijită și vecini respectuoși. Costurile de întreținere sunt reduse, datorită centralei proprii și a izolării bune. Blocul este echipat cu senzori de gaz pe fiecare etaj și in fiecare apartament. Localizare excelentă: vis-a-vis de hotel Marriott, de Catedrala Neamului, Ministerul Apărării, world class fitness gym, la doar câteva minute de mers pe jos de parcul Izvor, supermarketuri, universități (Drept, Medicina), transport public, cafenele și alte puncte de interes din centrul orașului. Totul este la îndemână, într-un bloc bine conectat la ritmul urban, dar suficient de liniștit pentru a te simți acasă. Ideal pentru un cuplu, o persoană activă, care dorește o locuința pe termen lung. 2-Room Apartment – Central, Modern & Inviting If you’re looking for a bright, clean, and efficient apartment in a central location with easy access to everything you need, this is the perfect place for you. The apartment features two bright rooms, a spacious kitchen, a bathroom with shower, and a balcony. It has been recently renovated and is equipped with air conditioning and a private gas heating system, offering comfort and independence all year round. It comes fully furnished with functional furniture. The brand-new kitchen is equipped with high-quality appliances: stove, oven, refrigerator, dishwasher, washing machine, and extractor hood. The building is clean, quiet, and well maintained, with a tidy staircase and respectful neighbors. Maintenance costs are low, thanks to the efficient heating system and good insulation. The building is equipped with gas sensors on each floor and within each apartment. Excellent location: right across from the Marriott Hotel, National Cathedral, Ministry of Defense, and World Class fitness center, and only a few minutes’ walk from Izvor Park, supermarkets, universities (Law, Medicine), public transport, cafés, and all major attractions in central Bucharest. Everything is within reach — in a well-connected building that keeps you close to the city’s rhythm while still providing peace and comfort at home. Ideal for a couple, a professional, or anyone looking for a long-term rental in the heart of the city.",https://www.olx.ro/d/oferta/apartament-vis-a-vis-marriott-hotel-curat-modern-eficient-IDjUiHQ.html,,
295429271,rent,spatiu comercial,800,Bucuresti,Sectorul 2,44.45961,26.14911,12.0,,,,,unknown,central_heating,,,"Clinica ANDREEA DENTALMED pune la dispozitie spre inchiriere un cabinet stomatologic complet nou situat in Bucuresti, Sector 2, pe strada Iancu Capitanu nr. 19 intr-un spatiu modern, igienic si luminos, amenajat conform normelor DSP si Ordinului 1136/2007. Complet mobilat si utilat (unit dentar nou), autoclava, compresor, aspirator chirurgical, lampa foto, camera intraorala, etc.. Detalii: - Suprafata: 11.13 mp - Aer Conditionat - Incalzirea proprie - Internet - Sistem de ventilatie - Acces la receptie - Sala de asteptare - Grup sanitar pacienti Ideal pentru medicii stomatologi independenti, specialisti in endodontie, protetica, ortodontie, chirurgie si pedodontie. Avantaje: - Locatie centrala, usor accesibila - Mediu profesional, curat si elegant - Posibilitate de colaborare in cadrul clinicii - DISPONIBIL IMEDIAT! Pretul este de 1399 EURO / tura intreaga sau 800 EURO / jumatate de tura.",https://www.olx.ro/d/oferta/cabinet-stomatologic-de-inchiriat-IDjZAEf.html,,
295611470,sale,apartment,160000,Bucuresti,Sectorul 3,44.420254,26.138285,70.0,3.0,,6.0,,yes,unknown,,,"DRISTOR-METROU, vand apartament 3 camere, confort 1, decomandat, 2 balcoane inchise, etajul 6/10, bloc stradal, reabilitat termic, mobilat+utilat complet, loc parcare, metroul langa bloc",https://www.olx.ro/d/oferta/dristormetrou-stradal-3-cam-dec-2-balc-6-10-mobilat-160000euro-IDk0m2V.html,,
293290439,rent,apartment,450,Bucuresti,Sectorul 6,44.4429,26.01849,55.0,2.0,,5.0,,unknown,unknown,10.0,,"Proprietar închiriez ap 2 camere foarte spațios de 55m2 cu bucătărie separată, BLOC NOU 2022, etaj 5/10, CENTRALĂ TERMICĂ apă caldă/caldură, WiFi, AC, Smart TV, pat matrimonial, canapea pat.. Adresa este: București Sector 6, Drumul Osiei 18-28, complex nou Rotar Park Residence 2, stație metrou Preciziei la 10 min mers pe jos... Chiria: 450€ + garanție, utilități mici Loc auto disponibil pt cei cu mașina! În zonă: Mall, fitness, McDonalds/Kfc, Lidl.. NU ANIMALE de COMPANIE! FUMATUL NUMAI ÎN BALCON!",https://www.olx.ro/d/oferta/inchiriez-ap2cam-55m2-totul-nou-10min-pe-jos-gura-metrou-preciziei-IDjQCeX.html,,
247491609,sale,,9000,Bucuresti,Sectorul 2,44.45961,26.14911,,,,,,unknown,unknown,,,Vand loc de veci simplu in cimitirul Colentina. 1x2=2mp. Randul se afla pe primul rand in partea dreapta de la intrare. Pret 4000 euro. Vand loc de veci simplu in cimitirul Damaroaia. 1x2.50=2.50mp. Pret 2800 euro. Vand loc de veci simplu Bucurestii Noi. 1x2.50=2.50mp. Pret 2800 euro. Vând loc de veci simplu in cimitirul Pantelimon II. 1.2x2.40=2.88mp. Pret 1800 euro.,https://www.olx.ro/d/oferta/loc-de-veci-la-colentina-damaroaia-bucurestii-noi-si-pantelimon-ii-IDgKrS9.html,,
295156317,rent,garaj,150,Bucuresti,Sectorul 2,44.45961,26.14911,,,,,,yes,unknown,,,"Locuri de parcare subterane sau la demisol în complexul Dynamic City, strada Dambovicioarei 6-8, sector 2, Bucuresti. Acces 24/7 cu telecomandă, CCTV, potrivit SUV. Disponibilitate: 5 locuri Suprafata: 13.01 mp (6.02x2.21 m) Beneficii: acces uscat și sigur, aproape de Promenada Mall, rampe late, traseu pietonal luminat. Chiria este in valoare de 150 € + TVA/ luna. Se ofera factură. Garanție 1 lună. Termenul pentru rezilierea contractului este de 1 luna. Fără depozitare, materiale periculoase sau reparații auto.",https://www.olx.ro/d/oferta/locuri-de-parcare-subterane-de-inchiriat-in-complex-dynamic-city-IDjYrDL.html,,
295947730,rent,apartment,1300,Bucuresti,Sectorul 6,44.4429,26.01849,20.0,1.0,1977.0,5.0,,unknown,unknown,5.0,5.0,"Proprietar, inchiriez garsoniera confort 2, mobilata si utilata (aragaz, frigider, masina de spalat). Este situata pe Str Crinul de Padure la etajul 5 pe mijloc  intr-un bloc de garsoniere. Este amplasata la 5 minute de metrou Parc Dr Taberei si de statia de tramvai 41. În apropiere avem Mall Plaza, piata Moghioros, Lidl, Auchan. Accept copilasi cu blanita. Garsoniera este disponibila de la 1.12.2025. Chiria este 1300 lei plus o luna avans garantie. Mulțumesc!",https://www.olx.ro/d/oferta/proprietar-inchiriez-garsoniera-IDk1Lvu.html,,
210603631,rent,apartment,300,Bucuresti,Sectorul 3,44.41817,26.1606,29.0,1.0,,2.0,,unknown,unknown,,,"Proprietar inchiriez garsoniera intr-un bloc nou, in apropiere de hypermarket-ul Auchan Titan. Garsoniera este complet mobilata si utilata, nu are balcon. Se inchiriaza o luna garantie si o luna chirie",https://www.olx.ro/d/oferta/proprietar-inchiriez-garsoniera-in-bloc-nou-aproape-de-auchan-titan-IDefFCL.html,,
294590281,sale,land,21,Bucuresti,Sectorul 3,44.41817,26.1606,75.0,,,,,unknown,unknown,,,26000mp 108 deschidere 22500mp 87 deschidere 10000mp 50 deschidere 9500mp deschidere O suprafață de 75000mp Intravilane 07******72,https://www.olx.ro/d/oferta/teren-de-vanzare-balaceanca-IDjV4o9.html,,
293937041,sale,apartment,175000,Bucuresti,Sectorul 1,44.47991,26.06407,68.0,3.0,,,,unknown,central_heating,,,"Apartament 3 camere la demisol inalt Propietar de 10 ani Constructia este din 2010 Apartamentul are 68 m patrati 3 camere Bucatarie inchisa Centrala proprie Metrou jiului la 5 minute de mers pe jos Kaufland,Lidl,Mega image foarte aproape Se vinde exact ca in poze ,complet mobilat",https://www.olx.ro/d/oferta/vand-apartament-3-camere-bucurestii-noi-IDjTks1.html,,
294075572,unknown,apartment,124999,Bucuresti,Sectorul 3,44.41817,26.1606,69.0,3.0,1977.0,9.0,,unknown,unknown,,,"Visezi un apartament cu 3 camere? Acesta are o suprafață de 69 mp și se află la etajul 9. Este recent renovat și oferă un interior modern și luminos. Finisajele sunt de calitate superioară, iar parchetul adaugă un plus de confort. Apartamentul este situat într-o zonă urbană, aproape de transportul public. Ai acces rapid la stațiile de metrou Titan și Costin Georgian. În apropiere se află parcuri precum Parcul Constantin Brâncuși, ideal pentru relaxare. De asemenea, găsești numeroase restaurante, cafenele și centre comerciale. Nu rata ocazia de a viziona acest apartament! Contactează-ne pentru mai multe informații și pentru a programa o vizionare.",https://www.olx.ro/d/oferta/3-cam-metrou-titan-proprietar-IDjTUuo.html,,
294246627,sale,apartment,185000,Bucuresti,Sectorul 6,44.4429,26.01849,56.0,2.0,2022.0,8.0,,yes,unknown,,,"Proprietar - Vand apartament 2 camere, decomandat, complet mobilat si utilat in complex Exigent Plaza Residence, faza 4. Dispune de 2 aere conditionate, unul in fiecare camera. Iesirea din bloc este la 10m de intrarea in parcul Liniei Aditional, se poate achizitiona contra cost si un loc de parcare subteran in sistem Klaus. Suprafata utila apartament: 52,6 mp Suprafata balcon: 3,6 mp Etaj : 8 Orientare: EST, vedere catre curtea interioara An constructie: 2022",https://www.olx.ro/d/oferta/apartament-2-camere-exigent-plaza-residence-faza-4-IDjUCZl.html,,
295442130,sale,apartment,91000,Bucuresti,Sectorul 4,44.39319,26.1163,59.0,3.0,,4.0,,yes,unknown,,,"A sosit momentul sa ma despart de casa în care am locuit 20 de ani. Este un apartament cu vedere mixtă, foarte luminos, situat la etajul 4/4, intr-un bloc liniștit, pozitionat intr o zona cu multa verdeata. Acesta nu necesita nicun fel de investitie, se vinde mobilat, utilat, cu electronice si electrocasnice, exact cum se vede in poze. Detin de asemenea si contract pentru un loc de parcare. Pentru a va face o parere cat mai reala, va astept in vizita, cu o programare in prealabil. NU doresc colaborarea cu nicio agentie imobiliara! Multumesc",https://www.olx.ro/d/oferta/apartament-3-camere-91-000-e-IDjZDZE.html,,
295956216,rent,apartment,350,Bucuresti,Sectorul 3,44.41817,26.1606,,2.0,1977.0,9.0,,unknown,unknown,,,"Apartament cu două camere în sector 3 , are două paturi , Mobilat conform Pozelor , frigider și mașina de spălat rufe . Zona Sălăjan . Aproape de gura de metrou 1 decembrie 1918 (400 m) și Nicolae Grigorescu ( 7 minute de mers pe jos ) . Blocul este anvelopat . Contorizat , senzori gaze wireless , apometre wireless , repartitoare wireless . Magazin supeco la 50m distanta . Piață aproape . Apartamentul se închiriază pe termen lung, se solicita garanție o lună . Rog seriozitate !!",https://www.olx.ro/d/oferta/apartament-de-inchiriat-zona-salajan-IDk1NJm.html,,
294172214,rent,apartment,360,Bucuresti,Sectorul 2,44.45961,26.14911,45.0,2.0,,,,unknown,central_heating,,,"Inchiriez apartament de 2 camere la demisol , pretabil activitatilor de tip birou etc ( exclus locuit ) Apartamentul are o suprafa de 45 mp , dispune de centrala proprie. Toate utilitatile sunt contorizate individual. Este complet igienizat ( lavabil curatenie) Adresa : strada Sinaia 54-56 ( zona Doamna Ghica) Pret :375 euro negociabil (1+1)",https://www.olx.ro/d/oferta/inchiriez-apartament-demisol-zona-doamna-ghica-pretabil-birou-etc-IDjUjD8.html,,
293720369,unknown,garaj,22500,Bucuresti,Sectorul 5,44.39928,26.05618,,,,,,yes,unknown,,,Loc de parcare subteran la -3 INDIVIDUAL! Mai multe detalii la telefon CT 1 Persoana fizica!,https://www.olx.ro/d/oferta/loc-de-parcare-one-cotroceni-ct1-IDjSq5j.html,,
292854889,sale,apartment,50000,Bucuresti,Sectorul 4,44.39319,26.1163,23.0,1.0,1977.0,8.0,,unknown,unknown,,,"Particular vand garsoniera bulevardul constantin  brancoveanu 118  sect 4 etaj 8 din 10, 23 mp. Garsoniera este complet mobilata si utilata,acte la zi disponibila imediat. Este utilata cu aer conditionat,frigider,aragaz,masina de spalat,mobila bucatarie ,toate ca noi(cumparate in urma cu aprox 3 ani dar folosite foarte putin).Si camera este complet mobilata. Pentru alte detalii va stau la dispozitie la nr de telefon afisat .",https://www.olx.ro/d/oferta/particular-garsoniera-brancoveanu-118-sect-4-mobilata-utilata-IDjOMWX.html,,
293715605,rent,spatiu comercial,9000,Bucuresti,Sectorul 5,44.39928,26.05618,40.0,,,,,unknown,unknown,,,"-Frizerie complet utilată – la cheie, gata de preluare! Se oferă spre preluare o frizerie modernă, situată într-o zonă cu vad excelent. Spațiul este în chirie, complet mobilat și dotat cu tot ce este necesar pentru desfășurarea activității – scaune profesionale, oglinzi, recepție,climatizare ,aparatura. Nu necesită investiții suplimentare – poți începe activitatea imediat! Potrivită pentru frizeri, hairstyliști sau antreprenori care doresc să continue o afacere gata formată. -Pentru mai multe detalii și vizionare, contactează-mă! 07******35 Preț: 10.000 € Se acceptă și plată cu avans + rate lunare, în funcție de înțelegere – oportunitate ideală pentru cei care vor să înceapă rapid fără a achita toată suma dintr-o dată. Se acceptă avans + plată eșalonată lunar – există posibilitatea achitării în rate flexibile, în funcție de înțelegere.",https://www.olx.ro/d/oferta/salon-barber-shop-la-cheie-IDjSoQt.html,,
295425466,rent,apartment,600,Bucuresti,Sectorul 1,44.47991,26.06407,62.0,2.0,,7.0,,unknown,unknown,,,"Proprietar, închiriez apartament compus din 2 camere, mobilat, utilat, situat pe strada Radu Boiangiu.",https://www.olx.ro/d/oferta/apartament-2-camere-bd-ion-mihalache-IDjZzES.html,,
294038650,rent,apartment,500,Bucuresti,Sectorul 1,44.47991,26.06407,44.0,2.0,1977.0,1.0,,unknown,central_heating,,,"Închiriez apartament 2 camere Dorobanti, str Marcel Andreescu, etajul 1 , curte proprie, mobilat și utilat complet, Centrala gaz , accept animale de companie( pisici , caini de talie mica) , liber! Apartamentul se află situat intre Calea Dorobanti si Calea Floreasca, la 50 de metri de Piata Floreasca! Administrator, nu colaborez cu agenții imobiliare,! Contract declarat! 1 luna chirie + 1 luna garanție! Comision standard!",https://www.olx.ro/d/oferta/apartament-2-camere-dorobanti-floreasca-IDjTKSS.html,,
292902419,sale,apartment,122000,Bucuresti,Sectorul 4,44.39319,26.1163,40.0,2.0,,3.0,,yes,unknown,,,"Apartament tip studio cu design modern în suprafață totală de 65 mp, situat la etajul 3 într-un bloc nou cu regim de înaltime P+3E+4R,  construit în anul 2022. Imobilul este situat între case, pe o strada foarte linistită din sectorul 4, Aparătorii Patriei si ofera access facil la metrou - 10 min distanță mers pe jos si la alte puncte de interes major (Kaufland, Lidl, piata agroalimentară) Se vinde complet mobilat si utilat pentru confortul zilnic: centrală termică proprie cu termostat portabil,  ⁠AC 12000 btu, ⁠Tv Smart Philips, cablu si internet fibra optica 1Gbps,  masină de spalat, frigider, plita mixtă, cuptor electric, hotă, ⁠⁠colțar extensibil Mobexpert și pat matrimonial 160cm, ambele cu spațiu depozitare. Dotările care fac apartamentul special: - terasă generoasă de 25mp ce ofera intimitate, având priveliște neîngrădita de alte blocuri - baie cu geam mare si finisaje și dotari de calitate superioara (marca Grohe) - living luminos si spatios cu jaluzele tip day&night - imobil curat și cochet cu doar 17 apartamente. Pretul este de 122.000 EURO. Separat se vinde și locul de parcare aferent cu prețul de 11.000 EURO [garaj subteran cu telecomandă] Mulțumesc agențiilor însă nu doresc colaborare.",https://www.olx.ro/d/oferta/apartament-cu-parcare-in-aparatorii-patriei-de-vanzare-IDjOZiz.html,,
295849370,sale,apartment,170000,Bucuresti,Sectorul 4,44.42556,26.101929,76.0,3.0,,1.0,,unknown,unknown,,,"Vă propunem spre vânzare un apartament cu personalitate, situat într-un bloc interbelic din 1935, pe strada Bibescu Vodă, chiar în spatele binecunoscutului „Horoscop”, unii locatari sustin ca insusi Ceausescu a locuit pentru o scurta perioada in acest bloc. Localizare excelentă – la doar câțiva pași de Piața Unirii, Parcul Carol și Parcul Tineretului, cu acces rapid către metrou, transport public, restaurante și zonele vibrante ale centrului capitalei. Istorie & unicitate – imobilul a fost locuit și de Nicolae Ceaușescu, motiv pentru care blocul nu a fost demolat în perioada comunistă, păstrându-și autenticitatea arhitecturii interbelice. Detalii apartament: Suprafață utilă: 75,8 mp Compartimentare: semidecomandat Etaj: 1 / 5 2 băi 2 boxe incluse (spațiu suplimentar de depozitare) 1 terasa comuna cu apartamentul de langa Mobilat și utilat complet (frigider, aer condiționat, centrală proprie) Încălzire cu centrală proprie. Apartamentul este ideal pentru rezidență datorită spațiului generos și poziției centrale, dar și o excelentă oportunitate de investiție, fiind o zonă cu cerere ridicată pentru închiriere. Bonus: Atmosfera aparte a unui imobil interbelic, cu încărcătură istorică, poziționat într-una dintre cele mai căutate zone ale Bucureștiului.",https://www.olx.ro/d/oferta/apartament-cu-poveste-in-centrul-bucurestiului-IDk1lV2.html,,
294547103,rent,apartment,750,Bucuresti,Sectorul 3,44.41817,26.1606,87.0,3.0,,4.0,,yes,central_heating,,10.0,"Inchiriez apartament cu 3 camere, complet mobilat si utilat, disponibil imediat. Este un spatiu mare (91 mp total, 87 mp utili), aerisit si foarte bine compartimentat - un loc potrivit pentru o familie care cauta liniste, confort si proximitate fata de scoli si gradinite. Orientare dubla sud-nord - lumina toata ziua, racoare vara, caldura iarna Bloc solid, din caramida cu centura de beton, construit in 1965 Etaj 4/4, fara lift - avantaj: liniste deplina, fara vecini deasupra Izolatie exterioara completa si acoperis nou Cheltuieli mici (aprox. 100 lei vara / 250 lei iarna pentru o familie de 3 persoane) Parchet din lemn masiv, usi si ferestre interioare din lemn Geamuri tripan, centrala proprie noua, aer conditionat Bucatarie mare, complet echipata Living generos de 34 mp si balcon amenajat ca spatiu de relaxare Dormitor matrimonial cu balcon propriu + dormitor secundar (birou / camera copilului / oaspeti) Doua bai (una cu cada, una de serviciu) Mult spatiu de depozitare: doua dressinguri si zone de organizare bine gandite Gradinita chiar in fata blocului. Multe locuri de joaca, spatii verzi si copaci mari in jur, in special tei. Parcurile IOR, Sticlariei si Morarilor - la distanta de mers pe jos Magazine si piete in apropiere: Piata Minis, Carrefour, Auchan Titan, ParkLake Acces rapid la metrou Titan si Costin Georgian (10 min de mers) si tramvai 40 (1 min) Loc de parcare nominal Pret inchiriere: 800 euro negociabil Direct proprietar",https://www.olx.ro/d/oferta/apartament-titan-spatios-luminos-si-complet-mobilat-IDjWT9J.html,,
295752411,rent,spatiu comercial,2500,Bucuresti,Sectorul 1,44.495205,26.040213,348.0,4.0,2009.0,,,unknown,unknown,,,"De inchiriat pentru: CRESA, GRADINITA, AFTER SCHOOL, BIROURI, LOCUINTA NEMOBILATA Regim inaltime: S + P + 2 E Suprafata desfasurata: 446 mp Suprafata utila: 348 mp Subsol: 16 mp Parter:  Living 73 mp, bucatarie, baie, 2 sp. depozitare Etaj I: 4 camere, 2 bai, 2 sp. depozitare, 2 balcoane Eta II: 4 camere, 2 bai, 2 sp. depozitare, 2 balcoane Suprafata teren: 351 mp Posibilitate extindere teren la 707 mp An constructie: 2009 Renovata in 2020 In acest imobil au functionat: cresa, gradinita si After Scool Adresa: str. Varlaam, nr. 29, sector 1 – Bucurestii Noi Pret: 2.500 EUR / luna Tel.  07********46",https://www.olx.ro/d/oferta/cresa-gradinita-afterschool-birouri-locuinta-nemobilata-IDk0VIb.html,,
282414856,rent,apartment,600,Bucuresti,Sectorul 6,44.44636,26.059774,47.0,2.0,,6.0,,unknown,unknown,,,"Proprietar, inchiriez apartament 2 camere complet mobilat si utilat in complex 19th Residence, Sos. Orhideelor, la mai putin de 500m de statia de metrou Grozavesti. Se percep 2 luni de garantie, Perioada de inchiriere este de minim 1 an.",https://www.olx.ro/d/oferta/inchiriez-apartament-2-camere-sos-orhideelor-complex-19th-residence-IDj6Z0k.html,,
288398443,rent,apartment,850,Bucuresti,Sectorul 6,44.4429,26.01849,54.0,3.0,,0.0,,yes,central_heating,,,"Apartament 3 camere zona Voluntari (Pipera), La prima inchiriere Complet mobilat si utilat parcare si curte 45 mp Centrala proprie pe curent",https://www.olx.ro/d/oferta/inchiriez-apartament-3-camere-pipera-IDjv5BN.html,,
294023066,rent,apartment,600,Bucuresti,Sectorul 1,44.47991,26.06407,43.0,1.0,,1.0,,unknown,unknown,,,"Va propunem spre inchiriere o garsoniera moderna cu o suprafata de 43mp, proaspat igenizata, semidecomandata în ansamblul rezidential ICON Residence, amplasat la intersecția bulevardului Banu Manta cu Șoseaua Nicolae Titulescu, in spatele Primăriei Sector 1, cu acces rapid la metrou Basarab și numeroase linii STB. Zona este liniștită, dar foarte bine conectată, cu facilități complete în apropiere: supermarket, farmacii, cafenele, restaurante. Garsoniera este mobilata si utilata complet, inclusiv masina de spalat vase, livingul are o zona de dining, canapea extensibila si pat de 160x200, Spatii de depozitare! Centrală termică proprie cu încălzire prin pardoseală, aer conditionat si rulouri exterioare. Costuri de întreținere mici! Acest apartament reprezintă combinația perfectă de eleganță, confort și locație premium. Nu se acceptă animale de companie iar fumatul este permis doar în balcon. Preţul de închiriere este de 600 euro + 600 euro garantie + 50% comision agentie. Contract de inchiriere minim 12 luni, se emite factura / inregistrat la Administratia Financiara. Pentru mai multe detalii și pentru a programa o vizionare, vă rugăm să mă contactați telefonic.",https://www.olx.ro/d/oferta/studio-modern-in-icon-residence-victoriei-banu-manta-tutilescu-IDjTGPv.html,,
275583708,unknown,land,16,Bucuresti,Sectorul 1,44.48799,26.04725,12.0,,,,,unknown,unknown,,,"Teren intravilan in suprafata de 12.000 mp, categoria de folosinta – padure, situat in Padurea Baneasa, Aleea Teisani nr. 180H, sector 1, Bucuresti (Lângă noul proiect al Primariei Sectorului 1 ,,Parcul Băneasa"") Accesul se face din strada asfaltata pe noul drum pietruit, aflat in proces de asfaltare (Greenfield - Str. Padina). La cerere se poate vinde doar jumatate din teren (6.000mp). Terenul se afla in apropierea Serviciului de Informatii Externe si a Academiei de Politie. Acesta se preteaza pentru casa, cabana, etc. Pretul este de 16euro/mp. Pentru orice alte date si informatii ma puteti contacta la numarul de telefon: 07********12 Se acceptă plata si in urmatoarele CRIPTOMONEDE: Bitcoin (BTC), Ethereum (ETH), BNB sau Solana (SOL).",https://www.olx.ro/d/oferta/teren-12-000mp-aleea-teisani-padurea-baneasa-IDiEjUv.html,,
291670167,sale,land,44600,Bucuresti,Sectorul 3,44.41817,26.1606,500.0,,,,,unknown,unknown,,,"Vând teren intravilan in localitatea Balotești judetul Ilfov în vecinătate cu localitatea Corbeanca într-o zonă în plină dezvoltare care se afla in fata complexului raului 25 un ansamblu foarte frumos de case, terenul are o suprafață de 500mp cu utilitățile accesibile ( gaz, curent ). Zona este superbă după cum observați și în poze, este înconjurată de păduri. Va invit sa vizionam împreună acesta proprietate. Pentru detalii suplimentare, nu ezitați să mă contactați. Cătălin",https://www.olx.ro/d/oferta/teren-intravilan-balotesti-500mp-IDjJOJx.html,,
295604614,unknown,apartment,380000,Bucuresti,Sectorul 1,44.459236,26.097351,90.0,3.0,,1.0,,yes,central_heating,,,"Apartament 3 Camere Dorobanti - Floreasca ( str. Stefan Negulescu ), imobil gen vila, 4 familii in imobil, S+P+3, an constructie 2000, etaj 1/ S+P+3 , 1 apartament pe nivel,  102.,12 mp,(90,4 mp. utili + 11,70 mp. balcoane), imbunatatiri, centrala termica proprie, loc parcare subsol, liber.",https://www.olx.ro/d/oferta/3-camere-dorobanti-floreasca-stefan-negulescu-imobil-2000-IDk0kgm.html,,
295837909,rent,apartment,890,Bucuresti,Sectorul 4,44.39319,26.1163,75.0,3.0,,3.0,,unknown,unknown,,,"Apartment 3 camere in vilă, imobil nou,construcție 2025! Loc pentru bicicletă în curtea imobilului. Cu centrală proprie, încălzire prin pardoseală, AC, 2 grupuri sanitare Imobilul este situat pe strada Vitejescu nr 11A, în zonă de case, Liniște, între Piața Unirii-Timpuri Noi-Tineretului, lângă Parcul/Metrou Tineretului (la 3 min pe jos), liceul Gheorghe Sincai, cu acces direct la magistralele de Metrou M1,M2,M3. -Imobilul supravegheat video 24/24 Se închiriază complet mobilat și utilat Contract minim 2 ani. Contract ANAF. Pentru inchiriere 2 luni avans + luna curenta Pentru contact sunați la numărul din anunț. Nu văd mesajele pe whatsapp sau OLX. -EXCLUS ACTIVITĂȚI PORNO-EROTICE -EXCLUS ANIMALE DE COMPANIE -EXCLUS AGENȚII IMOBILARE-Direct proprietar. Nu se percepe comision - ANUNȚUL ESTE VALABIL -",https://www.olx.ro/d/oferta/3-camere-imobil-nou-metrou-parc-tineretului-timpuri-noi-unirii-IDk1iXb.html,,
